thisRow.t,notes,folder,feature,morph_level,response_key,rt,participant,session,date,expName,psychopyVersion,frameRate,
,,app,19,79,right,0.21988799999962794,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,89,right,0.18968409999979485,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,99,right,0.16577940000024682,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,9,left,0.13460659999964264,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,9,left,0.10927759999958653,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,49,left,0.21354110000083892,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,9,left,0.027516600000126346,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,29,left,0.4940702000003512,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,99,right,0.056754999999611755,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,59,right,0.4873384000002261,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,89,right,0.17019669999990583,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,9,left,0.10088039999936882,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,29,left,0.09799320000001899,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,89,right,0.16184479999992618,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,99,left,1.9883338000008735,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,39,left,0.6281288000000131,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,69,right,0.17567870000038965,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,79,left,0.5518647999997484,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,99,right,0.2566453999997975,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,59,right,0.4925686999995378,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,39,left,0.31380600000011327,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,9,left,0.050613399999747344,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,9,left,0.23845100000016828,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,19,left,0.04047489999993559,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,19,left,0.00011040000026696362,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,79,right,0.10400209999988874,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,39,left,0.1662116999996215,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,89,right,0.032893099999455444,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,79,right,0.10835349999979371,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,89,right,0.2171888000002582,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,49,left,0.5745073999996748,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,9,left,0.5416040000000066,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,app,19,79,right,0.12281660000007832,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,sha,9,29,left,1.3375773999996454,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,sha,9,79,right,1.6343722999999954,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,sha,9,69,right,0.22968020000007527,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,sha,9,29,right,0.24927909999951225,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,sha,9,99,right,0.7745005999995556,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,sha,9,9,right,0.7080930000001899,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,sha,9,99,right,0.5133254000002125,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,sha,9,19,left,0.14718600000014703,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,sha,9,89,right,0.34224580000045535,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,sha,9,49,left,0.1905866999995851,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,sha,9,19,right,1.0019433999996181,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,sha,9,39,left,0.49593259999983275,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,sha,9,89,right,1.2193732000005184,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,sha,9,99,right,0.16756489999988844,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,sha,9,79,right,0.5654612999996971,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,sha,9,19,left,0.14017950000015844,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,sha,9,39,left,0.16080969999984518,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,sha,9,89,right,0.1007699000001594,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,sha,9,9,left,0.6346446000006836,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,sha,9,9,right,0.08851760000015929,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,sha,9,39,left,0.4673923999998806,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,sha,9,49,right,0.48670729999957985,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,sha,9,9,left,0.23106790000019828,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,sha,9,39,right,0.07149850000041624,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,sha,9,59,left,0.1773721999998088,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
,,sha,9,99,right,0.36968030000025465,farzaneh,001,2025-04-19_08h45.15.478,task1,2021.2.3,60.07676609182293,
