thisRow.t,notes,folder,feature,morph_level,response_key,rt,participant,session,date,expName,psychopyVersion,frameRate,
,,app,9,29,left,0.20224030000008497,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,9,59,right,1.040387699999883,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,9,39,left,0.8014945999998417,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,49,right,1.2283581000001504,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,9,left,0.3442510999998376,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,99,right,0.2300828000002184,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,49,right,1.9464303999998265,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,89,right,0.4302068000001782,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,99,right,0.21737750000011147,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,29,left,0.2552190999999766,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,39,left,0.024765799999840965,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,19,left,0.23058450000007724,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,9,left,0.21100750000005064,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,39,left,0.5365607999997337,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,29,left,0.3223127999999633,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,59,right,0.29603850000012244,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,89,right,0.22783660000004602,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,99,right,0.23105759999998554,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,99,right,0.262837700000091,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,99,right,0.2475002000001041,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,9,left,0.26082339999993565,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,69,right,0.33749260000013237,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,79,right,0.2902793999996902,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,9,left,0.2143594999997731,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,89,right,0.23681159999978263,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,89,right,0.19354509999993752,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,9,left,0.27300490000016,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,29,left,0.3273555999999189,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,79,right,0.19412839999995413,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,29,left,0.17359080000005633,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,69,right,0.12931870000011259,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,99,right,0.24263990000008562,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,69,right,0.27298289999998815,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,99,right,0.20638060000010228,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,39,left,0.34078239999962534,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,89,right,0.1858676000001651,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,79,right,0.014506400000300346,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,59,right,0.2886255999997047,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,89,right,0.16420479999987947,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,19,left,0.12527670000008584,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,19,left,0.2430197000003318,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,39,left,0.3099886999998489,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,9,left,0.16856520000010278,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,69,right,0.03595309999991514,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,89,right,0.14143369999965216,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,79,right,0.5650848999998743,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,49,right,0.15517449999970268,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,19,left,0.12880889999996725,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,49,left,0.5946481000000858,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,59,left,0.552727700000105,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,99,right,0.21913260000019363,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,19,left,0.23385800000005474,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,39,left,0.3020817999999963,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,59,right,0.2980308999999579,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,29,right,0.1883429999998043,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,19,left,0.2244714999997086,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,29,left,0.19450670000014725,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,79,right,0.19486490000008416,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,59,right,0.2346239000003152,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,49,right,0.2113059000002977,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,19,left,0.23795900000004622,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,29,left,0.2542656000000534,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,39,left,0.3372285999998894,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,59,left,0.4015153000000282,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,39,left,0.5105139000002055,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,39,left,0.28053940000017974,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,59,right,0.21594450000020515,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,79,right,0.18981529999973645,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,99,right,0.3497596999995949,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,29,left,0.15501670000003287,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,69,right,0.31124080000017784,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,49,right,0.792507900000146,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,69,right,0.20313110000006418,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,89,right,0.20560699999987264,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,9,left,0.26906419999977516,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,9,left,0.30832139999984065,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,19,left,0.24012760000005073,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,69,left,0.4003938000000744,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,39,left,0.6582756000002519,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,29,left,0.31998299999986557,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,99,right,0.23902730000008887,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,49,left,0.45485770000004777,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,89,right,0.1789158999999927,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,49,left,0.23523059999979523,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,69,right,0.29731089999995675,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,9,left,0.23616770000035103,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,49,left,0.7359354000000167,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,79,right,0.25768820000030246,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,29,left,0.339840500000264,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,79,right,0.24646050000001196,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,89,right,0.3328540000002249,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,9,left,0.2663260999997874,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,49,left,0.47915370000009716,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,19,left,0.270995800000037,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,59,right,0.7100940000000264,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,19,left,0.2777736999996705,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,59,right,0.32530739999992875,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,79,right,0.3017208999999639,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,79,right,0.05247880000024452,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,69,right,0.21737230000007912,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,39,left,0.07805850000022474,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,69,right,0.23734430000013162,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,app,19,59,right,0.13393279999991137,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,sha,9,89,right,0.5506632000001446,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,sha,9,99,right,0.2611527999997634,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,sha,9,49,left,0.3119903999995586,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,sha,9,49,left,0.7174678999999742,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,sha,9,49,left,0.5897624999997788,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,sha,9,29,left,0.3493546999998216,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,sha,9,19,left,0.3582994999997027,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,sha,9,9,left,0.16988900000069407,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,sha,9,9,left,0.22753569999986212,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,sha,9,99,right,0.1737446999995882,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,sha,9,9,left,0.7974549999998999,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,sha,9,59,right,0.6359745999998268,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,sha,9,29,right,1.1825984000006429,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,sha,9,69,right,0.12820789999932458,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,sha,9,79,right,0.0005148000000190223,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,sha,9,39,left,0.4763919999995778,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,sha,9,69,right,0.22806459999992512,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,sha,9,99,right,0.24997499999972206,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,sha,9,89,right,0.1292899000000034,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,sha,9,39,left,0.22626760000002832,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,sha,9,39,left,0.2627495999995517,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,sha,9,59,right,0.3166979000006904,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,sha,9,89,right,0.2874168999996982,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,sha,9,79,right,0.001098900000215508,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,sha,9,29,left,0.2254398000004585,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,sha,9,99,right,0.1990869000001112,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,sha,9,49,left,0.47261149999940244,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,sha,9,99,right,0.22644100000070466,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,sha,9,79,right,0.4249340000005759,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,sha,9,19,left,0.23300100000051316,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,sha,9,69,right,0.3484491999997772,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,sha,9,99,right,0.10005249999994703,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,sha,9,59,right,0.11143510000056267,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
,,sha,9,89,right,0.17165439999916998,pr11,001,2025-04-19_08h02.08.565,task1,2021.2.3,60.02094731055167,
